id,keywords.id,keywords.score
3964,57255,0.404601
3966,32,51.7149
3966,395,64.4773
3966,687,83.231
3966,1121,26.6465
3966,1431,34.0353
3966,2185,59.7238
3966,3367,89.4805
3966,4309,45.3142
3966,4828,39.0064
3966,5585,27.4758
3966,9538,28.8654
3966,10226,55.5402
3966,13012,29.7882
3966,15687,45.7962
3966,16233,26.9141
3966,42204,74.7192
3966,57049,133.1
3967,5,56.9474
3967,32,758.146
3967,34,98.6229
3967,80,131.403
3967,154,84.7346
3967,395,231.714
3967,416,98.0687
3967,550,94.3352
3967,1781,57.2858
3967,4309,75.1225
3967,9459,66.9521
3967,9712,141.809
3967,11169,151.363
3967,18487,313.905
3967,19283,280.926
3967,48996,74.6801
3967,64730,86.9669
3968,32,924.669
3968,395,757.613
3968,406,305.767
3968,550,133.873
3968,1403,270.08
3968,1915,110.351
3968,4309,216.523
3968,11169,199.243
3968,14333,115.818
3968,15790,240.668
3968,18379,127.298
3968,20551,216.081
3968,26662,109.812
3968,31170,268.173
3968,34509,333.081
3968,47214,253.169
3968,49601,337.672
3969,45,48.93
3969,682,132.26
3969,1710,63.8636
3969,2338,632.559
3969,3070,42.2501
3969,3329,68.7308
3969,3781,66.7211
3969,3932,322.118
3969,17112,51.5872
3969,18465,125.293
3969,21132,91.4286
3969,25095,171.134
3969,26910,61.2847
3969,38857,102.291
3969,42437,66.0991
3969,53580,130.3
3969,76793,58.1533
3970,29,13.9047
3970,306,9.33283
3970,406,12.312
3970,1072,43.0405
3970,1212,21.5818
3970,1735,100.415
3970,2199,54.0566
3970,4312,18.7923
3970,5696,9.03427
3970,6703,37.4129
3970,7753,28.2137
3970,13756,20.9962
3970,15604,22.3746
3970,19341,24.9121
3970,37196,8.88522
3970,39573,46.6134
3970,64751,16.4049
3971,1719,105.145
3971,1949,83.933
3971,2993,87.9873
3971,3125,469.499
3971,4079,131.461
3971,5053,251.302
3971,7351,105.839
3971,9064,243.185
3971,11746,115.59
3971,13098,837.515
3971,13107,125.314
3971,13212,231.821
3971,13689,88.3352
3971,28936,121.681
3971,30996,128.921
3971,39823,195.691
3971,62943,106.311
3972,6,8.00896
3972,44,14.4375
3972,384,8.94534
3972,494,13.1187
3972,1750,219.91
3972,5221,51.331
3972,7579,20.6051
3972,7872,8.95885
3972,9241,33.5608
3972,9750,19.3706
3972,12946,9.94815
3972,13763,7.76561
3972,15308,17.2789
3972,19577,9.10433
3972,47032,7.874
3972,49300,24.3271
3972,73666,33.0865
3973,32,418.776
3973,147,242.189
3973,395,516.304
3973,2185,216.753
3973,2279,44.8874
3973,3147,61.2723
3973,4524,67.3612
3973,6437,117.074
3973,7048,52.8267
3973,9460,106.818
3973,11074,86.8095
3973,20647,93.8846
3973,30855,81.2506
3973,42020,61.698
3973,56026,97.3615
3973,61859,55.9043
3973,81594,85.9991
3974,223,236.215
3974,1019,259.19
3974,1638,74.5371
3974,1726,51.2183
3974,2318,215.28
3974,5071,172.588
3974,11381,53.2087
3974,12308,121.786
3974,13105,43.4484
3974,15285,125.061
3974,21081,41.5577
3974,21224,108.618
3974,23541,77.4677
3974,32107,146.354
3974,49837,65.392
3974,51190,92.2849
3974,73670,107.79
3975,103,48.0215
3975,483,54.7098
3975,693,42.9032
3975,897,43.8762
3975,1154,50.9045
3975,1567,62.9429
3975,2170,32.3392
3975,2631,77.3167
3975,4691,28.3411
3975,5309,27.796
3975,7950,85.6532
3975,15065,27.4976
3975,19108,37.7537
3975,25315,208.587
3975,41230,36.2395
3975,63211,36.5968
3975,74219,129.452
3976,1668,34.1844
3976,2932,66.6215
3976,3271,26.3095
3976,4955,32.3111
3976,7392,26.8175
3976,10368,40.6242
3976,11667,94.2751
3976,15190,34.4206
3976,18566,24.5719
3976,20092,28.867
3976,23392,36.0725
3976,33995,24.0389
3976,42295,28.149
3976,47322,25.6415
3976,53293,21.7646
3976,57753,251.72
3976,65874,259.547
3977,3,65.986
3977,352,3.48967
3977,2713,7.96145
3977,3636,2.71294
3977,4008,7.56804
3977,8076,2.05623
3977,8784,35.4987
3977,10126,8.17431
3977,12529,40.1899
3977,13999,6.99917
3977,15416,3.48239
3977,24803,36.4235
3977,37394,2.46422
3977,53683,2.09189
3977,65009,5.07336
3977,69493,2.89224
3977,80570,2.30427
3978,38,0.146861
3978,199,0.0285522
3978,296,0.0608196
3978,6229,0.02859
3978,9412,0.283631
3978,9972,0.0284932
3978,10514,0.12704
3978,10693,0.154937
3978,54682,0.141076
3979,11688,7.16516
3979,16127,49.6921
3979,20354,11.1069
3979,28057,91.9768
3979,29896,89.5365
3979,36243,6.64102
3979,43776,7.46556
3979,47018,79.2386
3979,48682,11.1774
3980,882,8.70581
3980,3100,3.10735
3980,3792,10.5804
3980,4047,4.08709
3980,6227,3.79745
3980,9586,8.44123
3980,10509,5.07224
3980,12176,9.40572
3980,12426,2.95979
3980,13002,13.979
3980,15978,3.80952
3980,15979,13.9117
3980,20092,6.50944
3980,23066,2.78724
3980,46199,3.46098
3980,46754,2.46784
3980,76445,9.91474
3982,141,0.881686
3982,515,1.28785
3982,793,2.46459
3982,1790,0.464393
3982,3379,1.07307
3982,3786,0.669272
3982,11749,1.24985
3982,35885,1.007
3982,42488,0.90228
3983,189,119.239
3983,437,45.3289
3983,796,97.043
3983,954,95.9241
3983,2055,76.9755
3983,2080,73.4322
3983,2567,90.5346
3983,2681,40.8361
3983,4888,48.2942
3983,5520,73.7482
3983,12179,1606.43
3983,28627,96.1786
3983,28980,73.4458
3983,32842,479.775
3983,33044,141.117
3983,33223,405.155
3983,40500,49.5632
3984,112,0.0
3984,913,0.0
3984,985,0.0
3984,1076,0.0
3984,1874,0.0
3984,4970,0.0
3984,10668,0.0
3984,15835,0.0
3984,16184,0.0
3984,21615,0.0
3984,24205,0.0
3984,25576,0.0
3984,25821,0.0
3984,29453,0.0
3984,31067,0.0
3984,33044,0.0
3984,36243,0.0
3984,39036,0.0
3985,328,3.49162
3985,1015,3.35225
3985,1508,4.37627
3985,1525,3.2541
3985,2537,7.72964
3985,2572,3.84348
3985,2652,6.07255
3985,4128,3.62591
3985,5832,5.20584
3985,6957,3.96883
3985,7253,7.89311
3985,7699,5.42706
3985,16389,6.46861
3985,16654,4.18506
3985,48500,4.96293
3985,51237,6.41618
3985,76518,3.27517
3986,4888,465.876
3986,6559,481.374
3986,11740,354.659
3986,11746,1120.55
3986,13689,1643.62
3986,13915,894.974
3986,14638,372.189
3986,15065,586.926
3986,15293,385.505
3986,19665,581.851
3986,27982,508.527
3986,29897,4679.55
3986,40500,793.291
3986,44043,450.228
3986,48251,497.381
3986,60482,481.767
3986,71538,361.37
3987,40,47.4961
3987,2055,398.327
3987,2681,97.0393
3987,3065,18.8922
3987,8370,25.7708
3987,14614,18.9893
3987,14994,13.0521
3987,15293,19.2479
3987,28009,13.0682
3987,28035,17.6847
3987,43861,14.7151
3987,44580,13.2726
3987,48232,30.4945
3987,53983,39.0063
3987,59159,139.374
3987,59610,21.2288
3987,63369,16.7288
3988,2871,2.24317
3988,2995,2.33487
3988,8984,1.47892
3988,14199,1.58727
3988,16495,10.2498
3988,19215,2.24914
3988,39151,2.07232
3988,42998,3.2502
3988,60885,8.53427
3989,243,2.54511
3989,1287,16.8176
3989,3420,2.38211
3989,3792,3.39442
3989,4047,3.72592
3989,4134,5.79837
3989,7606,4.8614
3989,9016,3.02543
3989,14021,1.8421
3989,15101,3.30741
3989,22627,1.43724
3989,23521,1.48022
3989,30873,3.12845
3989,56819,7.02702
3989,58613,19.8291
3989,62106,3.08399
3989,74582,2.46001
3991,1855,21.7702
3991,1899,58.2245
3991,2636,31.9118
3991,3413,16.9035
3991,3637,9.36673
3991,6225,87.6114
3991,6961,16.4228
3991,7392,35.2637
3991,7863,34.1363
3991,11249,18.2226
3991,12023,23.0102
3991,21360,19.3152
3991,24250,17.9125
3991,35241,17.994
3991,53305,18.3015
3991,60045,16.4637
3991,60173,16.5337
3992,810,114.376
3992,892,28.0054
3992,1638,50.1423
3992,2500,148.098
3992,2794,47.5203
3992,4047,42.7018
3992,20335,56.257
3992,21722,43.1524
3992,24181,76.6058
3992,28768,33.7232
3992,36607,46.4117
3992,39723,217.473
3992,42895,46.3377
3992,43733,42.8152
3992,49709,89.4969
3992,77768,411.277
3992,78599,37.7842
3993,1466,1.16556
3993,3271,1.54185
3993,5204,1.81792
3993,5212,2.26653
3993,7388,1.27776
3993,8702,1.67425
3993,12743,2.27099
3993,13617,1.20509
3993,15081,1.13857
3993,16265,1.24196
3993,17568,1.20975
3993,17624,1.04911
3993,17690,4.5738
3993,21824,2.18419
3993,40398,6.2122
3993,61857,1.57597
3993,72795,1.75343
3994,4,25.9814
3994,171,19.8096
3994,780,70.8781
3994,908,22.7589
3994,1567,73.3686
3994,2149,83.9485
3994,2680,27.8008
3994,3013,18.6199
3994,4537,26.5702
3994,9704,63.1218
3994,21360,39.1924
3994,21549,28.4603
3994,26638,32.8758
3994,40398,25.3212
3994,44861,31.5358
3994,53776,21.2612
3994,53821,32.4878
3995,111,22.9448
3995,2026,29.0654
3995,2341,4.82914
3995,3248,4.76162
3995,3583,4.20977
3995,6606,13.1269
3995,8443,6.88516
3995,11398,21.1644
3995,14666,5.55999
3995,17910,12.8351
3995,19304,3.65089
3995,33154,5.88025
3995,38053,8.8175
3995,40133,9.90814
3995,67417,3.9799
3995,70345,6.39475
3995,72200,26.6535
3996,16,1.3377
3996,551,1.13123
3996,762,0.215224
3996,868,1.05404
3996,1056,1.56292
3996,1294,1.19779
3996,1689,0.0
3996,2907,1.88303
3996,3915,1.33714
3996,4412,0.0
3996,5578,1.58862
3996,5970,2.18394
3996,7463,0.0
3996,7893,0.0
3996,8750,1.66834
3996,10437,0.0
3996,20321,0.0
3996,32494,0.0
3996,38385,0.995095
3996,38518,0.0
3996,56410,1.71911
3996,73971,0.0797639
3996,76384,0.0781746
3996,78129,0.967882
3997,119,0.130723
3997,1151,0.020606
3997,1240,0.137281
3997,1535,0.0207898
3997,3832,0.185972
3997,4627,0.865947
3997,21918,0.120253
3997,39286,0.425007
3997,54432,0.0934213
3998,51,235.69
3998,165,28.9939
3998,178,103.34
3998,543,56.1026
3998,4907,48.3152
3998,5866,24.4333
3998,7598,44.744
3998,9345,25.3926
3998,9696,28.4842
3998,11396,66.1281
3998,12885,201.331
3998,24965,38.3773
3998,30048,31.403
3998,30837,32.3303
3998,38344,723.022
3998,41647,32.1126
3998,56969,70.4535
3999,4,25.9814
3999,132,23.1175
3999,214,14.9498
3999,392,13.2502
3999,780,23.6329
3999,2680,27.8008
3999,3013,18.6199
3999,3483,21.773
3999,4537,22.7397
3999,16354,14.7597
3999,21549,17.4182
3999,21586,17.6099
3999,22971,22.0593
3999,24904,33.5484
3999,26638,38.6755
3999,44861,18.4166
3999,68237,18.0252
4000,40,20.9698
4000,76,18.2084
4000,249,31.0739
4000,261,48.6355
4000,1311,18.1002
4000,3475,62.0148
4000,3621,30.6922
4000,5277,18.0925
4000,9314,24.2197
4000,12534,64.1738
4000,28649,18.8636
4000,33048,21.5965
4000,33286,68.4012
4000,39425,41.2458
4000,43355,44.9946
4000,65741,38.666
4000,77801,15.5641
4002,25,562.327
4002,113,65.4185
4002,214,80.2859
4002,414,69.2948
4002,824,140.021
4002,1855,54.0487
4002,2173,131.498
4002,2540,82.5911
4002,4090,77.3976
4002,4419,60.9019
4002,4616,79.6376
4002,6246,70.712
4002,6831,125.742
4002,10271,102.889
4002,22477,67.8958
4002,29600,73.8332
4002,60545,51.845
4003,101,28.0125
4003,227,2.32562
4003,1977,1.94238
4003,2321,3.79025
4003,2387,2.43506
4003,4406,3.5714
4003,5204,42.1335
4003,7874,2.7626
4003,9314,4.16441
4003,9712,30.8147
4003,20548,5.20874
4003,21586,7.35714
4003,23754,2.89634
4003,23990,3.55752
4003,47337,2.46851
4003,53293,14.005
4003,67720,1.98434
4004,141,10.7179
4004,147,19.2488
4004,752,62.1088
4004,1017,47.4649
4004,1638,22.6229
4004,2776,55.7201
4004,5406,12.5632
4004,6055,12.3782
4004,12751,21.3204
4004,22159,9.36993
4004,32189,30.478
4004,34211,10.5945
4004,42885,20.8868
4004,44271,8.81543
4004,72010,15.2977
4004,72401,76.3513
4004,79570,9.05999
4005,744,32.0167
4005,1036,44.1928
4005,1245,213.7
4005,3969,295.393
4005,7437,50.3022
4005,7540,38.8189
4005,10170,76.9952
4005,10798,49.0577
4005,11774,35.5519
4005,20353,62.5208
4005,22978,33.7096
4005,30354,35.745
4005,42548,83.3311
4005,46193,30.8859
4005,52724,48.9211
4005,78821,31.1739
4005,80176,73.1504
4006,4,138.752
4006,84,555.506
4006,115,208.425
4006,361,92.4436
4006,918,186.393
4006,1525,117.398
4006,8059,694.151
4006,9293,113.441
4006,13313,246.986
4006,14199,346.253
4006,25082,168.814
4006,30954,87.0133
4006,33105,215.223
4006,42414,86.543
4006,51333,108.684
4006,60277,109.859
4006,70989,171.36
4007,4,190.115
4007,22,115.493
4007,167,288.896
4007,406,159.535
4007,509,237.563
4007,708,107.054
4007,1311,90.2593
4007,1924,175.164
4007,4255,248.765
4007,6056,123.08
4007,6368,90.5125
4007,11345,162.64
4007,22832,313.415
4007,36600,92.9452
4007,47341,119.236
4007,61672,116.315
4007,78512,190.973
4008,95,27.9505
4008,1163,35.1289
4008,2096,13.2389
4008,2353,18.5074
4008,2539,16.4714
4008,2602,10.1834
4008,6910,46.8276
4008,7353,28.4969
4008,8617,11.4714
4008,10121,28.7171
4008,10230,46.1637
4008,11381,19.0512
4008,13269,11.7338
4008,16233,14.5988
4008,26607,11.592
4008,42887,27.0276
4008,71951,11.2603
4009,167,21.0524
4009,609,54.0684
4009,3087,188.518
4009,3423,77.2041
4009,7496,87.2075
4009,8277,19.1762
4009,8278,65.7737
4009,12927,34.1713
4009,15806,151.454
4009,17125,829.979
4009,19081,71.2117
4009,24505,57.0902
4009,25852,21.602
4009,32842,38.1654
4009,39090,170.221
4009,48995,45.1808
4009,64529,48.6119
4010,744,32.2366
4010,1245,107.396
4010,1870,32.0417
4010,2183,59.8694
4010,2598,37.7041
4010,3969,130.935
4010,5838,38.7108
4010,6271,50.5083
4010,6735,41.4719
4010,10170,56.4014
4010,15208,70.8481
4010,19347,48.8425
4010,19633,42.879
4010,37052,119.2
4010,44609,33.2662
4010,48205,30.0849
4010,55637,66.0846
4011,44,0.0628266
4011,249,0.149647
4011,276,0.0
4011,494,0.206571
4011,614,0.0
4011,962,0.0
4011,1343,0.126626
4011,3331,0.0
4011,4327,0.0
4011,4560,0.0
4011,9241,0.0919616
4011,14199,0.0855692
4011,20039,0.0646441
4011,22384,0.0870805
4011,29269,0.125074
4011,30740,0.0
4012,30,7.78865
4012,8335,23.745
4012,9053,8.56533
4012,11344,6.9734
4012,13092,6.98567
4012,27340,6.98837
4012,28372,6.97048
4012,40541,7.01286
4012,61846,6.97021
4013,4,879.619
4013,22,209.346
4013,171,210.736
4013,1567,427.629
4013,2123,183.413
4013,2249,664.023
4013,2373,244.752
4013,2680,421.632
4013,3593,271.514
4013,4959,436.578
4013,5210,254.368
4013,6368,337.853
4013,8586,1482.12
4013,8893,730.343
4013,8923,339.564
4013,11543,269.712
4013,30729,503.777
4014,5,145.89
4014,165,108.114
4014,304,142.18
4014,481,186.231
4014,605,152.472
4014,780,185.841
4014,1500,122.021
4014,2185,103.836
4014,2652,128.833
4014,4537,78.4259
4014,5423,181.532
4014,9404,83.5285
4014,13757,113.703
4014,21549,150.439
4014,21957,214.905
4014,26617,120.298
4014,55771,99.6585
4015,494,9.14499
4015,1118,23.9104
4015,1788,41.8745
4015,3738,13.615
4015,5183,7.9761
4015,6457,8.44102
4015,7230,8.82037
4015,7392,8.55754
4015,10040,37.7063
4015,11449,10.5045
4015,12142,29.3298
4015,17469,21.6465
4015,20410,9.92787
4015,26828,11.3414
4015,30112,109.346
4015,33995,8.02175
4015,40780,7.10942
4016,16,12.153
4016,22,9.79082
4016,72,11.5821
4016,165,16.8022
4016,378,11.7664
4016,597,9.58352
4016,948,24.9214
4016,2391,14.7176
4016,4281,13.3084
4016,9058,10.8243
4016,10136,15.8547
4016,13675,23.7296
4016,14199,25.2192
4016,17297,14.1944
4016,20963,11.1631
4016,28678,12.8916
4016,48766,102.759
4017,2601,2.42633
4017,5943,1.64099
4017,6924,2.77011
4017,11251,1.95799
4017,12687,5.50778
4017,21048,2.36311
4017,26300,1.95504
4017,35142,2.11071
4017,56161,2.26794
4018,3,175.876
4018,45,82.7503
4018,702,67.3525
4018,759,489.296
4018,881,524.338
4018,2932,106.856
4018,3345,99.0727
4018,4711,27.6854
4018,10384,75.6481
4018,12444,68.8769
4018,13480,119.338
4018,26607,79.3197
4018,28107,39.6936
4018,33995,122.476
4018,41847,503.512
4018,45269,53.0667
4018,79273,526.727
4019,4,1464.08
4019,22,386.251
4019,287,153.94
4019,361,127.247
4019,453,229.258
4019,568,138.953
4019,1141,133.449
4019,1798,176.294
4019,4352,174.536
4019,7227,123.78
4019,7827,163.906
4019,9446,117.112
4019,11345,1026.38
4019,12105,87.2068
4019,17629,117.298
4019,17640,913.195
4019,49752,155.929
4020,141,97.5657
4020,1311,582.095
4020,2026,102.402
4020,2854,249.301
4020,3498,130.377
4020,3666,59.1184
4020,4029,196.721
4020,4309,219.303
4020,7827,874.816
4020,10750,99.5783
4020,11528,431.403
4020,23371,348.108
4020,23997,203.472
4020,43350,296.234
4020,54832,67.1662
4020,61544,78.0316
4020,73026,193.126
4021,226,30.1737
4021,693,24.0465
4021,1050,4.57825
4021,1668,10.2524
4021,2540,5.11879
4021,3013,17.4881
4021,3180,7.03167
4021,3832,16.8156
4021,4557,5.68853
4021,4614,5.12254
4021,14164,9.6806
4021,20450,5.80865
4021,26828,10.9031
4021,43350,5.75528
4021,44687,39.3183
4021,53602,7.75351
4021,61954,6.11162
4022,195,134.385
4022,1245,174.414
4022,1830,75.2681
4022,1865,328.551
4022,3080,119.368
4022,6461,79.3193
4022,8413,83.738
4022,8764,95.0124
4022,9362,148.627
4022,10735,123.346
4022,19265,98.495
4022,20079,125.108
4022,26541,93.8718
4022,53625,78.1936
4022,57560,87.5549
4022,65376,67.3432
4022,73831,106.171
4023,67,319.561
4023,246,309.309
4023,2122,343.197
4023,3328,148.333
4023,4907,101.48
4023,5638,89.1872
4023,8975,264.46
4023,10231,158.287
4023,11038,111.284
4023,12901,252.998
4023,15961,200.986
4023,16247,176.017
4023,20412,204.151
4023,22843,211.915
4023,35603,148.786
4023,72756,230.509
4023,82829,254.316
4024,44,0.0
4024,221,0.0
4024,593,0.0
4024,1293,0.0
4024,1535,0.0
4024,1858,0.0
4024,2989,0.0
4024,3671,0.0
4024,5026,0.0
4024,6791,0.0
4025,219,147.257
4025,395,958.556
4025,406,87.1698
4025,550,938.689
4025,1357,658.876
4025,2082,230.624
4025,2182,631.274
4025,2531,325.042
4025,5212,97.8698
4025,5241,484.058
4025,5289,107.85
4025,6180,79.11
4025,6784,145.912
4025,8103,344.742
4025,12385,217.818
4025,24964,178.776
4025,26553,77.8237
4026,124,13.8504
4026,1993,7.44639
4026,3386,11.4756
4026,3837,13.7484
4026,4130,6.8663
4026,4683,9.3316
4026,6890,12.5735
4026,7854,9.73054
4026,8059,6.25941
4026,9069,11.6766
4026,9335,8.87399
4026,12452,6.84614
4026,17292,8.05884
4026,17854,6.80012
4026,39947,60.0522
4026,47322,18.6947
4026,61450,6.56908
4027,22,57.5314
4027,1666,54.2496
4027,1702,26.7114
4027,1894,184.795
4027,3114,19.3106
4027,4461,56.2013
4027,4648,40.4584
4027,9016,13.1472
4027,10085,15.2287
4027,11302,12.0822
4027,12770,21.033
4027,21007,239.547
4027,30254,91.9431
4027,44126,38.4283
4027,59312,18.9402
4027,62669,482.475
4027,74239,35.2937
4028,89,86.7672
4028,275,114.319
4028,1101,62.2067
4028,1955,153.121
4028,2117,45.2811
4028,2668,129.887
4028,3530,101.579
4028,6925,86.8941
4028,8446,148.375
4028,9410,69.9533
4028,11975,40.6335
4028,12142,65.339
4028,15743,105.943
4028,19641,46.8068
4028,20269,169.013
4028,23552,43.567
4028,78310,41.992
4029,3345,41.7665
4029,6971,26.029
4029,7198,134.382
4029,7328,30.162
4029,11626,20.022
4029,12198,41.5466
4029,12350,42.0037
4029,12993,60.5395
4029,16233,16.4921
4029,20539,19.8108
4029,25477,25.1803
4029,28768,21.8462
4029,32230,17.4546
4029,34587,24.7042
4029,40986,22.544
4029,47681,22.8632
4029,65371,17.2756
4030,154,640.443
4030,1295,83.2302
4030,2181,263.079
4030,3742,85.262
4030,4627,88.2084
4030,6762,134.313
4030,12094,109.073
4030,13120,89.9338
4030,21808,101.74
4030,28627,205.843
4030,30115,93.6216
4030,32138,110.451
4030,35081,146.746
4030,39277,100.706
4030,39833,108.706
4030,51814,187.513
4030,78512,163.805
4031,67,9.69012
4031,127,12.5324
4031,532,34.0173
4031,662,8.31185
4031,930,33.3046
4031,1411,21.5437
4031,1668,11.7183
4031,2759,9.11928
4031,3524,10.0371
4031,4524,9.51867
4031,4866,12.6069
4031,12832,18.9422
4031,14640,8.44882
4031,15877,37.6033
4031,40050,8.64041
4031,77952,10.9324
4031,81080,45.2848
4032,84,91.4312
4032,141,54.7118
4032,812,87.202
4032,918,62.9575
4032,1311,132.677
4032,2238,66.2609
4032,3271,30.4714
4032,5978,116.475
4032,12418,75.0323
4032,13313,55.7767
4032,14199,69.2356
4032,21360,69.608
4032,21672,75.1992
4032,22283,34.5762
4032,25703,28.8138
4032,44026,35.6421
4032,78512,52.0625
4033,1195,201.632
4033,1311,173.905
4033,1877,75.5964
4033,2047,105.252
4033,2124,167.7
4033,2531,70.1505
4033,7437,62.2501
4033,8170,302.294
4033,8809,73.8203
4033,10170,102.597
4033,12215,68.552
4033,18004,255.389
4033,23909,59.633
4033,29182,191.123
4033,46899,103.875
4033,50292,66.8834
4033,57230,144.859
4034,155,23.3104
4034,1388,21.0956
4034,1435,16.762
4034,1664,28.3839
4034,3373,43.8557
4034,3978,21.5001
4034,7667,28.8228
4034,8833,31.1285
4034,10125,15.6038
4034,10364,29.5985
4034,13098,43.6895
4034,17505,14.2341
4034,20643,32.436
4034,35143,30.7894
4034,42071,13.6573
4034,52741,17.1915
4034,61624,34.6063
4035,186,54.4334
4035,507,137.951
4035,908,100.633
4035,1352,91.0696
4035,1668,91.8638
4035,2113,128.911
4035,4090,62.2601
4035,4555,40.354
4035,4751,43.0647
4035,6237,119.325
4035,6457,61.6633
4035,7823,241.983
4035,12924,35.7084
4035,16624,37.3146
4035,21360,80.8088
4035,47322,47.0767
4035,48885,65.73
4036,758,28.283
4036,1668,9.93255
4036,2397,7.96292
4036,3271,15.2053
4036,4090,74.9486
4036,5578,33.7721
4036,8864,9.72384
4036,12563,7.93165
4036,12669,10.5467
4036,13364,10.0272
4036,19452,24.3146
4036,26828,10.9311
4036,28338,9.0102
4036,43275,17.1654
4036,53071,9.30028
4036,66960,17.9304
4036,72334,13.5364
4037,22,28.7986
4037,361,69.4128
4037,946,15.7326
4037,1383,16.5438
4037,1894,81.7483
4037,1950,19.8583
4037,2682,20.9162
4037,5064,28.2416
4037,5768,287.156
4037,8826,29.7113
4037,17133,15.7891
4037,17640,20.7595
4037,20818,39.4519
4037,21562,16.1232
4037,30254,21.3464
4037,31935,16.5108
4037,61855,33.5839
4038,334,16.0708
4038,4888,10.1003
4038,12179,23.5478
4038,15293,32.893
4038,15527,132.042
4038,16576,15.2443
4038,19386,10.3729
4038,19665,11.8515
4038,35533,17.3571
4038,35542,20.2264
4038,43861,24.7697
4038,44046,155.689
4038,44557,17.4604
4038,48809,14.0036
4038,49154,15.6064
4038,49837,13.4785
4038,78502,10.1881
4039,437,197.215
4039,1095,120.853
4039,1414,254.618
4039,3674,36.1572
4039,4209,64.9659
4039,6354,78.3103
4039,6568,2052.43
4039,11013,29.2885
4039,14289,49.9279
4039,19108,51.9496
4039,20727,59.9207
4039,23522,145.997
4039,40460,45.0767
4039,43861,69.6321
4039,54946,56.2482
4039,62935,63.4843
4039,64900,52.3822
4040,22,280.493
4040,100,208.516
4040,361,336.088
4040,560,353.65
4040,920,400.626
4040,948,117.465
4040,1443,142.539
4040,2270,121.164
4040,2373,188.538
4040,5210,248.406
4040,6246,156.89
4040,8284,957.196
4040,11803,571.525
4040,18295,122.069
4040,20756,151.318
4040,21547,129.018
4040,53906,159.119
4042,1056,116.01
4042,1823,76.3149
4042,1869,88.9066
4042,1947,47.4411
4042,3741,80.8703
4042,4093,31.4595
4042,6055,270.648
4042,9404,58.9216
4042,10428,40.1241
4042,11169,35.6368
4042,11381,33.0624
4042,15569,41.6839
4042,15756,42.7474
4042,18686,34.8409
4042,31170,34.3894
4042,43308,38.3869
4042,78512,27.424
4043,3,32.596
4043,164,37.3421
4043,382,24.821
4043,437,29.6958
4043,2033,30.1921
4043,3674,25.4224
4043,8302,32.885
4043,9738,14.8452
4043,9988,15.2087
4043,11247,19.0898
4043,11599,436.073
4043,14289,41.4907
4043,40460,14.7255
4043,41778,17.6012
4043,42479,21.567
4043,43805,18.6885
4043,72521,29.3476
4044,975,25.0377
4044,2932,36.5315
4044,4924,25.187
4044,5439,14.0439
4044,6145,23.8967
4044,12385,16.7191
4044,22317,27.0315
4044,22762,84.1081
4044,28297,154.422
4044,41334,32.6232
4044,42583,32.6563
4044,48189,17.2781
4044,52291,54.0566
4044,54743,57.1453
4044,59038,86.6552
4044,64302,29.2496
4044,72573,20.9249
4045,532,59.9664
4045,1209,2.82063
4045,1407,6.86763
4045,1876,14.0915
4045,3345,12.1575
4045,4174,2.90712
4045,10429,9.99199
4045,11620,5.42185
4045,14073,2.50895
4045,16230,8.4139
4045,19684,2.9986
4045,24096,5.7574
4045,33516,2.89955
4045,37488,4.93323
4045,42013,4.20602
4045,58783,6.12299
4045,73321,2.38681
4046,1019,90.9454
4046,1372,318.792
4046,2501,66.0177
4046,3319,68.2316
4046,5121,189.896
4046,6172,115.815
4046,7198,229.839
4046,9195,100.484
4046,11511,513.46
4046,13748,56.0386
4046,13951,58.5612
4046,15240,71.9541
4046,22738,166.752
4046,24161,65.5295
4046,25279,76.1516
4046,28421,83.7686
4046,35553,67.4841
4047,406,97.4777
4047,422,285.069
4047,2082,45.7579
4047,2318,295.981
4047,9361,86.1362
4047,9527,230.247
4047,12934,233.411
4047,14123,87.6289
4047,14347,51.6842
4047,14562,315.367
4047,27232,62.0365
4047,27537,82.6358
4047,28234,102.638
4047,28793,55.5472
4047,30213,67.3882
4047,51190,46.1719
4047,54612,113.767
4048,69,45.6174
4048,461,90.1717
4048,489,55.258
4048,504,127.227
4048,2531,71.7595
4048,2867,98.9311
4048,8343,56.0461
4048,8547,129.359
4048,9817,98.0097
4048,11052,66.8903
4048,13261,217.36
4048,20290,77.551
4048,28967,78.5937
4048,29377,83.4395
4048,30321,45.5542
4048,44394,44.6212
4048,61922,51.2582
4049,26,34.133
4049,259,12.7521
4049,1077,50.1353
4049,1245,56.5414
4049,2727,20.7363
4049,3505,12.5374
4049,8263,11.9497
4049,11398,11.5558
4049,12102,13.6854
4049,13464,21.4816
4049,17341,30.6806
4049,30873,18.9985
4049,42437,40.2755
4049,42842,16.0435
4049,42885,25.4521
4049,75681,18.6143
4049,80176,25.2071
4050,175,125.99
4050,243,43.3884
4050,976,129.452
4050,1258,196.561
4050,2121,42.1839
4050,3159,126.471
4050,3774,49.9322
4050,5270,214.13
4050,5813,276.877
4050,6144,208.668
4050,6752,104.445
4050,20213,74.7778
4050,23838,172.37
4050,37780,71.4539
4050,38386,424.494
4050,60965,173.946
4050,61119,124.067
4051,918,117.422
4051,1507,298.789
4051,3120,47.7774
4051,5811,47.2725
4051,9299,53.5092
4051,10205,51.7986
4051,11239,86.027
